Movement1,Movement2,SameClass,Subject1,Subject2,Distance
BothReleased,HandStart,False,6,7,30.879885824006475
BothReleased,HandStart,False,6,8,55.66367383854343
BothReleased,HandStart,False,6,9,53.12821543968541
BothReleased,HandStart,False,6,10,41.20772453987653
BothReleased,HandStart,False,6,11,28.590477025149667
BothReleased,HandStart,False,6,12,43.22141619652412
BothReleased,HandStart,False,10,1,31.44650247200178
BothReleased,HandStart,False,10,2,28.488263135670937
BothReleased,HandStart,False,10,3,28.875911526420584
BothReleased,HandStart,False,10,4,30.5264166467649
BothReleased,HandStart,False,10,5,34.708376157511914
BothReleased,HandStart,False,10,6,36.712220564880035
BothReleased,HandStart,False,10,7,35.306648589454966
BothReleased,HandStart,False,10,8,46.3006675206979
BothReleased,HandStart,False,10,9,41.85399392918818
BothReleased,HandStart,False,10,11,27.542650258884045
BothReleased,HandStart,False,10,12,33.02662156531451
BothReleased,HandStart,False,8,1,35.74922739573763
BothReleased,HandStart,False,8,2,30.391681520044685
BothReleased,HandStart,False,8,3,35.107169121433444
BothReleased,HandStart,False,8,4,34.49841241256479
BothReleased,HandStart,False,8,5,42.7733245365125
BothReleased,HandStart,False,8,6,31.951871998335314
BothReleased,HandStart,False,8,7,35.57473044127197
BothReleased,HandStart,False,8,9,53.37794383202898
BothReleased,HandStart,False,8,10,33.72593446339244
BothReleased,HandStart,False,8,11,32.38890300034504
BothReleased,HandStart,False,8,12,36.869747088812176
BothReleased,HandStart,False,7,1,28.399619818035337
BothReleased,HandStart,False,7,2,25.433490749194974
BothReleased,HandStart,False,7,3,30.356260424651996
BothReleased,HandStart,False,7,4,33.178789073986316
BothReleased,HandStart,False,7,5,35.88470207255454
BothReleased,HandStart,False,7,6,27.96736716030035
BothReleased,HandStart,False,7,8,47.5017820723954
BothReleased,HandStart,False,7,9,44.672105202331004
BothReleased,HandStart,False,7,10,33.210736255827484
BothReleased,HandStart,False,7,11,22.89947123172277
BothReleased,HandStart,False,7,12,34.60781092964228
BothReleased,LiftOff,False,2,1,22.951691772828745
BothReleased,LiftOff,False,2,3,24.610050462039624
BothReleased,LiftOff,False,2,4,25.307270481904688
BothReleased,LiftOff,False,2,5,31.010141966433174
BothReleased,LiftOff,False,2,6,30.143429069169425
BothReleased,LiftOff,False,2,7,26.207212051443797
BothReleased,LiftOff,False,2,8,29.60303679134047
BothReleased,LiftOff,False,2,9,34.422843177999866
BothReleased,LiftOff,False,2,10,27.386938042793428
BothReleased,LiftOff,False,2,11,27.556151307621462
BothReleased,LiftOff,False,2,12,24.873193753880987
BothReleased,LiftOff,False,8,1,27.67760892160947
BothReleased,LiftOff,False,8,2,23.57268430175341
BothReleased,LiftOff,False,8,3,25.5044809302247
BothReleased,LiftOff,False,8,4,30.199251819545456
BothReleased,LiftOff,False,8,5,34.59929169796023
BothReleased,LiftOff,False,8,6,32.07750235779638
BothReleased,LiftOff,False,8,7,29.662028230076334
BothReleased,LiftOff,False,8,9,36.50766422545208
BothReleased,LiftOff,False,8,10,30.72849475296773
BothReleased,LiftOff,False,8,11,30.723133666049314
BothReleased,LiftOff,False,8,12,26.878806613690447
BothReleased,LiftOff,False,5,1,35.750413960697
BothReleased,LiftOff,False,5,2,35.02692245875104
BothReleased,LiftOff,False,5,3,37.77975502909444
BothReleased,LiftOff,False,5,4,36.83800677470719
BothReleased,LiftOff,False,5,6,37.83136847805461
BothReleased,LiftOff,False,5,7,38.01803636392608
BothReleased,LiftOff,False,5,8,38.65286996948059
BothReleased,LiftOff,False,5,9,38.43567155616001
BothReleased,LiftOff,False,5,10,34.95970600042394
BothReleased,LiftOff,False,5,11,35.5146615480207
BothReleased,LiftOff,False,5,12,36.78470247040103
BothReleased,LiftOff,False,7,1,24.685623558805958
BothReleased,LiftOff,False,7,2,25.551638654505492
BothReleased,LiftOff,False,7,3,26.678654741951583
BothReleased,LiftOff,False,7,4,21.46459380979132
BothReleased,LiftOff,False,7,5,34.56857231408969
BothReleased,LiftOff,False,7,6,25.9771698316917
BothReleased,LiftOff,False,7,8,26.584468204246935
BothReleased,LiftOff,False,7,9,30.240272859779747
BothReleased,LiftOff,False,7,10,30.567123499085376
BothReleased,LiftOff,False,7,11,21.723749906391216
BothReleased,LiftOff,False,7,12,28.252317427185826
BothReleased,LiftOff,False,3,1,26.025309416972714
BothReleased,LiftOff,False,3,2,27.043422208831178
BothReleased,LiftOff,False,3,4,25.505437622659556
BothReleased,LiftOff,False,3,5,31.176801278937837
BothReleased,LiftOff,False,3,6,27.508532668810922
BothReleased,LiftOff,False,3,7,29.883573151592778
BothReleased,LiftOff,False,3,8,25.721402800327127
BothReleased,LiftOff,False,3,9,26.97462104663623
BothReleased,LiftOff,False,3,10,28.835040426779884
BothReleased,LiftOff,False,3,11,25.37279138825078
BothReleased,LiftOff,False,3,12,31.385805357451964
BothReleased,LiftOff,False,6,1,30.706312890538022
BothReleased,LiftOff,False,6,2,28.15331459960887
BothReleased,LiftOff,False,6,3,31.831098596751076
BothReleased,LiftOff,False,6,4,29.07167329028797
BothReleased,LiftOff,False,6,5,40.25610991232862
BothReleased,LiftOff,False,6,7,24.848143123767038
BothReleased,LiftOff,False,6,8,32.6450228146273
BothReleased,LiftOff,False,6,9,39.17406661586846
BothReleased,LiftOff,False,6,10,33.674509232253946
BothReleased,LiftOff,False,6,11,25.418666027113474
BothReleased,LiftOff,False,6,12,26.277639539282237
BothReleased,LiftOff,False,11,1,29.84634901244901
BothReleased,LiftOff,False,11,2,32.307474377943954
BothReleased,LiftOff,False,11,3,33.41824100884719
BothReleased,LiftOff,False,11,4,28.52683410653829
BothReleased,LiftOff,False,11,5,38.12401570342623
BothReleased,LiftOff,False,11,6,35.764158838824216
BothReleased,LiftOff,False,11,7,34.466344715505144
BothReleased,LiftOff,False,11,8,31.947838388718235
BothReleased,LiftOff,False,11,9,28.02458190730879
BothReleased,LiftOff,False,11,10,28.895773651312012
BothReleased,LiftOff,False,11,12,31.774548219038365
BothReleased,LiftOff,False,1,2,24.69794927057143
BothReleased,LiftOff,False,1,3,26.154837919801054
BothReleased,LiftOff,False,1,4,19.726035296350304
BothReleased,LiftOff,False,1,5,31.175039963744712
BothReleased,LiftOff,False,1,6,24.915001813246494
BothReleased,LiftOff,False,1,7,24.903479576326667
BothReleased,LiftOff,False,1,8,25.99034059154505
BothReleased,LiftOff,False,1,9,27.035767594588137
BothReleased,LiftOff,False,1,10,26.49804412093026
BothReleased,LiftOff,False,1,11,21.295705668074152
BothReleased,LiftOff,False,1,12,27.470801652590065
BothReleased,LiftOff,False,4,1,22.49364468568844
BothReleased,LiftOff,False,4,2,26.826517454874217
BothReleased,LiftOff,False,4,3,26.93107479239932
BothReleased,LiftOff,False,4,5,30.067096835337836
BothReleased,LiftOff,False,4,6,26.60064732538371
BothReleased,LiftOff,False,4,7,28.095204880935245
BothReleased,LiftOff,False,4,8,28.9398356492983
BothReleased,LiftOff,False,4,9,31.050476177599563
BothReleased,LiftOff,False,4,10,27.558894238520836
BothReleased,LiftOff,False,4,11,23.729024565786123
BothReleased,LiftOff,False,4,12,28.93705345817203
BothReleased,LiftOff,False,12,1,23.571882577960345
BothReleased,LiftOff,False,12,2,22.30909123016767
BothReleased,LiftOff,False,12,3,24.95690255620632
BothReleased,LiftOff,False,12,4,25.606647916834813
BothReleased,LiftOff,False,12,5,32.61147631765437
BothReleased,LiftOff,False,12,6,27.33956783870968
BothReleased,LiftOff,False,12,7,27.64058691797296
BothReleased,LiftOff,False,12,8,26.69265406252227
BothReleased,LiftOff,False,12,9,29.50734590787789
BothReleased,LiftOff,False,12,10,27.086944480256523
BothReleased,LiftOff,False,12,11,24.764260190721767
BothReleased,LiftOff,False,10,1,28.32887674770004
BothReleased,LiftOff,False,10,2,31.520446315588337
BothReleased,LiftOff,False,10,3,29.420412583739584
BothReleased,LiftOff,False,10,4,27.759994886006584
BothReleased,LiftOff,False,10,5,35.58433513330463
BothReleased,LiftOff,False,10,6,29.812857754501522
BothReleased,LiftOff,False,10,7,34.266342283761794
BothReleased,LiftOff,False,10,8,33.06537821597946
BothReleased,LiftOff,False,10,9,29.267283268520814
BothReleased,LiftOff,False,10,11,29.027156806914856
BothReleased,LiftOff,False,10,12,33.28622257567235
BothReleased,LiftOff,False,9,1,28.046323350513703
BothReleased,LiftOff,False,9,2,31.95364239362853
BothReleased,LiftOff,False,9,3,32.71086386117267
BothReleased,LiftOff,False,9,4,27.036153293087494
BothReleased,LiftOff,False,9,5,36.06628238341477
BothReleased,LiftOff,False,9,6,28.50313991673098
BothReleased,LiftOff,False,9,7,34.82015751270087
BothReleased,LiftOff,False,9,8,30.86905869382602
BothReleased,LiftOff,False,9,10,30.891089900308362
BothReleased,LiftOff,False,9,11,26.890503179173315
BothReleased,LiftOff,False,9,12,35.387869626056606
BothReleased,Replace,False,1,2,20.503151939641924
BothReleased,Replace,False,1,3,28.027021340479713
BothReleased,Replace,False,1,4,21.400814976269444
BothReleased,Replace,False,1,5,36.452838605762246
BothReleased,Replace,False,1,6,28.722154869998782
BothReleased,Replace,False,1,7,25.875343277185546
BothReleased,Replace,False,1,8,28.15244291344914
BothReleased,Replace,False,1,9,24.809643377503132
BothReleased,Replace,False,1,10,25.08070219989428
BothReleased,Replace,False,1,11,22.572049126735752
BothReleased,Replace,False,1,12,25.47620710544368
BothReleased,Replace,False,5,1,39.97864554402115
BothReleased,Replace,False,5,2,31.862629968758547
BothReleased,Replace,False,5,3,42.23316042211444
BothReleased,Replace,False,5,4,35.316012134019466
BothReleased,Replace,False,5,6,38.30073935417086
BothReleased,Replace,False,5,7,35.76991460318757
BothReleased,Replace,False,5,8,37.31282165206429
BothReleased,Replace,False,5,9,39.75739042070109
BothReleased,Replace,False,5,10,37.09195484662372
BothReleased,Replace,False,5,11,37.91504948616552
BothReleased,Replace,False,5,12,35.22435492765837
BothReleased,Replace,False,3,1,28.72837934980624
BothReleased,Replace,False,3,2,25.133457115021162
BothReleased,Replace,False,3,4,25.836030901852407
BothReleased,Replace,False,3,5,36.23701930026099
BothReleased,Replace,False,3,6,33.25422947994312
BothReleased,Replace,False,3,7,28.81762750413124
BothReleased,Replace,False,3,8,29.274308797040337
BothReleased,Replace,False,3,9,23.23109504413214
BothReleased,Replace,False,3,10,27.462072165854636
BothReleased,Replace,False,3,11,23.78821883730361
BothReleased,Replace,False,3,12,25.17667844258952
BothReleased,Replace,False,4,1,26.97744342355577
BothReleased,Replace,False,4,2,23.752710317454294
BothReleased,Replace,False,4,3,30.47003282387189
BothReleased,Replace,False,4,5,40.507937926945395
BothReleased,Replace,False,4,6,29.451923630037264
BothReleased,Replace,False,4,7,24.009925428304612
BothReleased,Replace,False,4,8,31.02949387335462
BothReleased,Replace,False,4,9,27.140632102242222
BothReleased,Replace,False,4,10,25.31756008612471
BothReleased,Replace,False,4,11,22.555612568251814
BothReleased,Replace,False,4,12,27.611174235551836
BothReleased,Replace,False,9,1,29.7809350866364
BothReleased,Replace,False,9,2,28.6536528714534
BothReleased,Replace,False,9,3,26.294524685934917
BothReleased,Replace,False,9,4,28.94827345739633
BothReleased,Replace,False,9,5,38.55648340906242
BothReleased,Replace,False,9,6,38.38627157277736
BothReleased,Replace,False,9,7,32.89439939829331
BothReleased,Replace,False,9,8,34.79965208899175
BothReleased,Replace,False,9,10,26.82531881492708
BothReleased,Replace,False,9,11,23.01598596715484
BothReleased,Replace,False,9,12,26.559972279916835
BothReleased,Replace,False,8,1,32.845143154970934
BothReleased,Replace,False,8,2,24.390384014322628
BothReleased,Replace,False,8,3,35.506427394681104
BothReleased,Replace,False,8,4,26.734857376378816
BothReleased,Replace,False,8,5,37.95838283716753
BothReleased,Replace,False,8,6,30.41534978371197
BothReleased,Replace,False,8,7,28.999814388822305
BothReleased,Replace,False,8,9,32.746946766087476
BothReleased,Replace,False,8,10,30.495562200974753
BothReleased,Replace,False,8,11,32.847105915561364
BothReleased,Replace,False,8,12,27.068307677738435
BothReleased,Replace,False,7,1,27.63224787234217
BothReleased,Replace,False,7,2,22.243313201021703
BothReleased,Replace,False,7,3,30.368468574793738
BothReleased,Replace,False,7,4,21.394065844809422
BothReleased,Replace,False,7,5,39.84678983170286
BothReleased,Replace,False,7,6,24.47360092869336
BothReleased,Replace,False,7,8,32.15443566473342
BothReleased,Replace,False,7,9,29.050568221989916
BothReleased,Replace,False,7,10,30.0972294627586
BothReleased,Replace,False,7,11,26.54852808445545
BothReleased,Replace,False,7,12,26.067282735550364
BothReleased,Replace,False,11,1,32.39505028875874
BothReleased,Replace,False,11,2,29.653201669409533
BothReleased,Replace,False,11,3,34.00586681765074
BothReleased,Replace,False,11,4,29.059677806903853
BothReleased,Replace,False,11,5,40.64445302412743
BothReleased,Replace,False,11,6,34.755036386518135
BothReleased,Replace,False,11,7,29.599775126627705
BothReleased,Replace,False,11,8,37.30041370547978
BothReleased,Replace,False,11,9,32.3159560383264
BothReleased,Replace,False,11,10,31.60614981747269
BothReleased,Replace,False,11,12,32.58985345582565
BothReleased,Replace,False,6,1,31.27673070726192
BothReleased,Replace,False,6,2,25.63389746188775
BothReleased,Replace,False,6,3,38.11810432526157
BothReleased,Replace,False,6,4,26.10007295989429
BothReleased,Replace,False,6,5,42.982464396331096
BothReleased,Replace,False,6,7,22.3132786498115
BothReleased,Replace,False,6,8,36.49295971458296
BothReleased,Replace,False,6,9,38.871033580876265
BothReleased,Replace,False,6,10,36.707340136409634
BothReleased,Replace,False,6,11,34.947447020515355
BothReleased,Replace,False,6,12,32.24901185036279
BothReleased,Replace,False,10,1,30.1751743653722
BothReleased,Replace,False,10,2,26.57204212400996
BothReleased,Replace,False,10,3,29.288001719142308
BothReleased,Replace,False,10,4,28.70870992492413
BothReleased,Replace,False,10,5,40.67345482530823
BothReleased,Replace,False,10,6,34.96072381470906
BothReleased,Replace,False,10,7,29.603044690178084
BothReleased,Replace,False,10,8,30.513376566469198
BothReleased,Replace,False,10,9,28.96195117309114
BothReleased,Replace,False,10,11,26.331920742993823
BothReleased,Replace,False,10,12,27.188763349370113
BothReleased,Replace,False,2,1,29.231934926667627
BothReleased,Replace,False,2,3,33.488261526319725
BothReleased,Replace,False,2,4,23.099796745615855
BothReleased,Replace,False,2,5,35.38587266183914
BothReleased,Replace,False,2,6,25.75977919308582
BothReleased,Replace,False,2,7,24.691331902702448
BothReleased,Replace,False,2,8,23.27580284563491
BothReleased,Replace,False,2,9,30.569470870008715
BothReleased,Replace,False,2,10,28.377600855675894
BothReleased,Replace,False,2,11,28.851694789860968
BothReleased,Replace,False,2,12,25.226276518356038
BothReleased,Replace,False,12,1,27.64719175151445
BothReleased,Replace,False,12,2,21.42658465983729
BothReleased,Replace,False,12,3,28.443939779984607
BothReleased,Replace,False,12,4,23.624141380038793
BothReleased,Replace,False,12,5,37.91377635207481
BothReleased,Replace,False,12,6,29.42730415654636
BothReleased,Replace,False,12,7,28.2920072824491
BothReleased,Replace,False,12,8,24.451395169742337
BothReleased,Replace,False,12,9,24.851044144896065
BothReleased,Replace,False,12,10,25.99402034203297
BothReleased,Replace,False,12,11,26.28022056034802
BothStartLoadPhase,BothReleased,False,2,1,24.259280056368883
BothStartLoadPhase,BothReleased,False,2,3,26.802664449300828
BothStartLoadPhase,BothReleased,False,2,4,26.62696478516285
BothStartLoadPhase,BothReleased,False,2,5,36.51772699544409
BothStartLoadPhase,BothReleased,False,2,6,28.856450872431235
BothStartLoadPhase,BothReleased,False,2,7,23.99178025586244
BothStartLoadPhase,BothReleased,False,2,8,23.770114656307985
BothStartLoadPhase,BothReleased,False,2,9,31.68518644447097
BothStartLoadPhase,BothReleased,False,2,10,30.675503805811427
BothStartLoadPhase,BothReleased,False,2,11,33.33735889622592
BothStartLoadPhase,BothReleased,False,2,12,21.219776029736447
BothStartLoadPhase,BothReleased,False,5,1,30.426247646297277
BothStartLoadPhase,BothReleased,False,5,2,31.188855638682437
BothStartLoadPhase,BothReleased,False,5,3,30.380669903929434
BothStartLoadPhase,BothReleased,False,5,4,31.13468628181204
BothStartLoadPhase,BothReleased,False,5,6,38.44601228683479
BothStartLoadPhase,BothReleased,False,5,7,32.769431690053295
BothStartLoadPhase,BothReleased,False,5,8,30.630129755722272
BothStartLoadPhase,BothReleased,False,5,9,34.57644119356094
BothStartLoadPhase,BothReleased,False,5,10,32.64956179956776
BothStartLoadPhase,BothReleased,False,5,11,38.19861402655357
BothStartLoadPhase,BothReleased,False,5,12,29.309513895659396
BothStartLoadPhase,BothReleased,False,1,2,21.93677306059771
BothStartLoadPhase,BothReleased,False,1,3,28.429132949157054
BothStartLoadPhase,BothReleased,False,1,4,26.009881229009252
BothStartLoadPhase,BothReleased,False,1,5,35.77354061201443
BothStartLoadPhase,BothReleased,False,1,6,26.6672309491235
BothStartLoadPhase,BothReleased,False,1,7,25.010600757535133
BothStartLoadPhase,BothReleased,False,1,8,24.284657849338643
BothStartLoadPhase,BothReleased,False,1,9,33.977700725312445
BothStartLoadPhase,BothReleased,False,1,10,27.627658300411742
BothStartLoadPhase,BothReleased,False,1,11,30.66955434869977
BothStartLoadPhase,BothReleased,False,1,12,25.30726451979772
BothStartLoadPhase,BothReleased,False,6,1,23.020162948685023
BothStartLoadPhase,BothReleased,False,6,2,27.610558777431855
