classifier,extractor,window,smoothing_window,smoothing_type,subject,roc_score,test_series
linear-discriminant-analysis,csp,1,150,boxcar,7,0.6771740509836334,[8]
linear-discriminant-analysis,csp,1,200,boxcar,1,0.6679523283928068,[1]
linear-discriminant-analysis,csp,1,200,boxcar,1,0.6858321818138444,[2]
linear-discriminant-analysis,csp,1,200,boxcar,1,0.669268612493401,[3]
linear-discriminant-analysis,csp,1,200,boxcar,1,0.6468513254200966,[4]
linear-discriminant-analysis,csp,1,200,boxcar,1,0.7132706110892749,[5]
linear-discriminant-analysis,csp,1,200,boxcar,1,0.68663649910363,[6]
linear-discriminant-analysis,csp,1,200,boxcar,1,0.6591387786392752,[7]
linear-discriminant-analysis,csp,1,200,boxcar,1,0.6777266587792471,[8]
linear-discriminant-analysis,csp,1,200,boxcar,2,0.805629793993002,[1]
linear-discriminant-analysis,csp,1,200,boxcar,2,0.33656379093374017,[2]
linear-discriminant-analysis,csp,1,200,boxcar,2,0.7155121507891766,[3]
linear-discriminant-analysis,csp,1,200,boxcar,2,0.807729803209594,[4]
linear-discriminant-analysis,csp,1,200,boxcar,2,0.692924048190656,[5]
linear-discriminant-analysis,csp,1,200,boxcar,2,0.7953068134925743,[6]
linear-discriminant-analysis,csp,1,200,boxcar,2,0.6836647709884901,[7]
linear-discriminant-analysis,csp,1,200,boxcar,2,0.7150078140775681,[8]
linear-discriminant-analysis,csp,1,200,boxcar,3,0.6215704969645404,[1]
linear-discriminant-analysis,csp,1,200,boxcar,3,0.6877285537390686,[2]
linear-discriminant-analysis,csp,1,200,boxcar,3,0.7112795040010264,[3]
linear-discriminant-analysis,csp,1,200,boxcar,3,0.6975176205125715,[4]
linear-discriminant-analysis,csp,1,200,boxcar,3,0.7198525838055865,[5]
linear-discriminant-analysis,csp,1,200,boxcar,3,0.6086527123862769,[6]
linear-discriminant-analysis,csp,1,200,boxcar,3,0.5964598917487932,[7]
linear-discriminant-analysis,csp,1,200,boxcar,3,0.6154495051241673,[8]
linear-discriminant-analysis,csp,1,200,boxcar,4,0.7420316065838594,[1]
linear-discriminant-analysis,csp,1,200,boxcar,4,0.775612291921032,[2]
linear-discriminant-analysis,csp,1,200,boxcar,4,0.7243110616241696,[3]
linear-discriminant-analysis,csp,1,200,boxcar,4,0.8088078547712682,[4]
linear-discriminant-analysis,csp,1,200,boxcar,4,0.6832591153516874,[5]
linear-discriminant-analysis,csp,1,200,boxcar,4,0.7809315428251988,[6]
linear-discriminant-analysis,csp,1,200,boxcar,4,0.6803729872950655,[7]
linear-discriminant-analysis,csp,1,200,boxcar,4,0.6689644075629452,[8]
